Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
6,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Colorado,25,34,50,49,51,49,47,53,71,83,110,127,160,206,243,300,356,391,369,366,340,339,364,396,424,444,456,607,628,695,765,827,893,947,1018,11.5
6,Home Health Care (Millions of Dollars),State,1,New England,Connecticut,50,64,83,99,120,133,145,144,168,209,245,299,345,414,539,646,699,704,684,695,657,686,704,719,756,792,778,814,866,889,907,953,954,1000,1061,9.4
6,Home Health Care (Millions of Dollars),State,2,Mideast,Delaware,4,6,8,11,15,16,16,16,21,25,29,36,44,57,78,104,124,127,117,109,99,103,102,108,108,119,134,138,163,180,193,212,222,221,220,12.3
6,Home Health Care (Millions of Dollars),State,2,Mideast,District of Columbia,7,8,9,11,12,15,19,19,24,24,30,32,36,44,51,50,58,65,70,51,53,52,64,67,78,99,138,198,251,348,310,351,337,378,422,12.8
6,Home Health Care (Millions of Dollars),State,5,Southeast,Florida,177,203,242,293,355,385,426,451,610,733,948,1189,1567,1970,2302,2643,2859,2835,2611,2427,2518,2684,2810,3102,3567,4024,4378,4834,5237,5506,5631,5565,5562,5725,5929,10.9
6,Home Health Care (Millions of Dollars),State,5,Southeast,Georgia,36,44,54,68,86,108,132,146,208,230,325,427,585,767,894,1023,1029,969,942,777,721,680,747,799,931,992,1017,1050,1178,1303,1364,1512,1611,1706,1653,11.9
6,Home Health Care (Millions of Dollars),State,8,Far West,Hawaii,6,7,8,10,13,11,12,12,12,15,15,16,19,24,37,51,65,77,80,80,83,94,108,112,117,151,146,145,149,158,161,167,181,201,231,11.5
6,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Idaho,7,8,9,11,15,16,14,13,15,17,20,27,35,50,65,82,98,101,73,76,83,96,105,112,123,136,138,156,175,207,234,245,266,278,299,11.7
6,Home Health Care (Millions of Dollars),State,3,Great Lakes,Illinois,107,117,127,147,180,195,192,189,260,315,427,565,755,860,994,1160,1191,1251,1119,1063,1054,1095,1155,1202,1353,1492,1595,1769,1991,2245,2550,2734,2770,2806,2782,10.1
6,Home Health Care (Millions of Dollars),State,3,Great Lakes,Indiana,27,31,34,44,59,60,67,74,93,115,147,188,264,328,392,483,544,561,481,440,418,430,444,493,554,609,633,680,736,800,856,893,967,1039,1060,11.4
6,Home Health Care (Millions of Dollars),State,4,Plains,Iowa,13,19,22,25,27,28,32,35,44,54,80,98,127,147,174,215,250,272,281,309,345,335,290,270,293,316,316,346,391,411,422,435,480,504,549,11.6
6,Home Health Care (Millions of Dollars),State,4,Plains,Kansas,12,16,21,27,31,27,25,26,35,47,73,93,125,150,184,221,277,292,234,202,213,225,225,220,252,270,274,289,309,326,339,375,485,431,423,11
6,Home Health Care (Millions of Dollars),State,5,Southeast,Kentucky,16,19,21,27,35,41,59,68,93,115,154,198,234,296,364,429,500,566,569,549,505,553,550,556,540,593,583,623,623,647,640,633,605,660,696,11.7
6,Home Health Care (Millions of Dollars),State,5,Southeast,Louisiana,22,24,28,35,47,53,61,63,75,94,139,193,283,423,579,763,920,901,643,490,451,449,505,576,699,864,854,1010,1130,1235,1296,1311,1325,1278,1314,12.9
6,Home Health Care (Millions of Dollars),State,1,New England,Maine,13,15,17,19,24,28,28,28,38,45,61,72,92,114,152,184,196,213,205,197,176,171,154,178,193,206,216,234,237,240,233,234,247,250,263,9.3
6,Home Health Care (Millions of Dollars),State,2,Mideast,Maryland,48,65,76,92,120,124,144,141,158,174,202,247,302,335,389,445,456,481,478,494,481,506,537,552,564,590,614,643,703,798,892,895,942,1010,1049,9.5
6,Home Health Care (Millions of Dollars),State,1,New England,Massachusetts,79,95,118,148,166,180,226,249,330,411,492,590,714,876,1096,1247,1386,1323,1270,1213,1247,1373,1467,1612,1779,1939,2115,2202,2515,2791,3037,3362,3705,4036,4548,12.7
6,Home Health Care (Millions of Dollars),State,3,Great Lakes,Michigan,47,85,93,112,144,159,171,195,286,366,433,464,589,713,880,1010,1103,1212,975,1014,1068,1081,1146,1301,1470,1648,1833,2123,2349,2512,2613,2612,2666,2806,2847,12.8
6,Home Health Care (Millions of Dollars),State,4,Plains,Minnesota,29,36,37,41,49,76,85,90,116,150,194,210,271,331,389,432,473,488,497,509,499,543,591,710,826,1006,1125,1316,1541,1830,1992,2139,2347,2557,2890,14.5
6,Home Health Care (Millions of Dollars),State,5,Southeast,Mississippi,20,23,30,39,49,49,54,54,78,94,127,150,179,237,303,353,429,444,337,292,273,248,256,299,387,419,449,497,515,559,582,615,617,614,620,10.6
6,Home Health Care (Millions of Dollars),State,4,Plains,Missouri,56,70,87,103,111,116,120,112,144,157,193,230,287,373,445,526,620,689,665,753,644,712,691,702,720,769,761,814,923,1074,1153,1192,1278,1312,1359,9.8
6,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Montana,4,5,6,7,9,11,13,14,18,25,30,35,40,46,81,90,84,73,66,73,69,77,89,82,85,95,90,101,109,112,116,127,144,153,153,11.1
6,Home Health Care (Millions of Dollars),State,4,Plains,Nebraska,6,8,10,12,14,15,15,17,19,26,34,45,59,63,65,75,92,98,110,106,85,88,79,85,94,118,120,133,150,158,169,160,175,185,183,10.6
6,Home Health Care (Millions of Dollars),State,8,Far West,Nevada,5,6,7,10,12,15,18,20,26,36,47,55,85,105,203,216,210,220,188,173,161,150,163,202,250,299,331,397,441,503,550,611,664,676,665,15.5
6,Home Health Care (Millions of Dollars),State,1,New England,New Hampshire,10,13,12,14,18,20,23,22,28,35,46,54,67,83,103,138,170,173,157,166,161,165,160,169,173,175,185,198,208,222,233,236,251,253,264,10
6,Home Health Care (Millions of Dollars),State,2,Mideast,New Jersey,168,193,199,235,254,270,311,298,350,393,453,517,637,762,881,987,1060,1103,1093,1219,1193,1201,1273,1368,1458,1533,1481,1538,1669,1799,1929,2014,2123,2146,2166,7.8
6,Home Health Care (Millions of Dollars),State,6,Southwest,New Mexico,7,8,10,12,14,16,17,17,16,22,35,42,59,75,105,160,192,215,170,110,115,149,192,250,264,304,350,397,413,444,470,472,461,463,514,13.6
6,Home Health Care (Millions of Dollars),State,2,Mideast,New York,476,623,715,879,1087,1209,1402,1519,1912,2531,2785,3028,3327,3784,3906,4383,4769,4928,4950,4854,4848,4976,5245,5738,6024,6235,6310,6731,7088,7372,7893,8040,7964,8659,9393,9.2
6,Home Health Care (Millions of Dollars),State,5,Southeast,North Carolina,24,29,36,48,62,70,98,121,170,220,283,372,470,571,767,908,1069,1152,1025,1022,1026,1142,1179,1276,1485,1647,1682,1784,1844,1954,1930,1921,1858,1886,1929,13.7
6,Home Health Care (Millions of Dollars),State,4,Plains,North Dakota,2,3,3,3,4,4,6,8,9,10,12,12,16,19,18,23,24,25,24,22,21,22,19,22,26,31,34,39,42,42,42,50,52,54,54,10.1
6,Home Health Care (Millions of Dollars),State,3,Great Lakes,Ohio,87,107,119,131,154,138,215,207,224,276,373,485,566,675,928,1170,1341,1335,1367,1401,1386,1433,1476,1615,1762,1932,2004,2165,2314,2526,2694,2780,2833,2909,3011,11
6,Home Health Care (Millions of Dollars),State,6,Southwest,Oklahoma,32,39,46,50,55,49,46,54,72,83,100,125,168,253,419,573,657,596,457,336,334,371,405,451,503,584,626,715,798,851,886,865,844,773,752,9.8
6,Home Health Care (Millions of Dollars),State,8,Far West,Oregon,22,26,31,34,40,43,38,36,46,54,58,92,111,142,146,178,193,217,173,175,183,186,196,226,272,293,313,413,436,469,476,492,537,605,647,10.5
6,Home Health Care (Millions of Dollars),State,2,Mideast,Pennsylvania,127,148,174,210,268,319,336,318,383,420,515,611,736,871,1049,1257,1373,1380,1314,1271,1234,1397,1425,1498,1568,1693,1710,1864,2038,2206,2393,2524,2777,2828,3132,9.9
6,Home Health Care (Millions of Dollars),State,1,New England,Rhode Island,15,19,25,29,27,27,34,29,38,44,53,65,84,99,106,116,125,128,131,121,110,114,112,123,132,159,174,200,207,222,234,240,249,255,263,8.8
6,Home Health Care (Millions of Dollars),State,5,Southeast,South Carolina,35,40,47,56,79,86,89,91,101,102,127,146,175,248,288,382,472,479,401,407,408,416,418,402,424,454,497,559,651,731,789,821,904,1004,1054,10.5
6,Home Health Care (Millions of Dollars),State,4,Plains,South Dakota,2,2,2,2,3,4,3,4,4,4,5,6,7,11,12,14,19,17,14,15,17,20,17,19,22,28,33,35,41,48,44,60,58,64,76,11.3
6,Home Health Care (Millions of Dollars),State,5,Southeast,Tennessee,29,36,50,78,98,128,142,146,193,239,360,505,624,780,908,1003,1005,898,735,637,585,571,628,649,787,803,906,1031,1172,1257,1335,1375,1353,1362,1427,12.1
6,Home Health Care (Millions of Dollars),State,6,Southwest,Texas,108,139,182,242,294,321,378,399,491,577,762,954,1249,1634,2055,2822,3441,3940,3283,2602,2458,2727,3055,3421,3834,4340,4638,5158,5689,6544,7004,7273,7577,7435,7631,13.3
6,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Utah,3,3,4,5,8,9,11,14,15,18,28,48,61,81,105,139,164,190,162,129,160,170,199,237,275,316,334,362,401,451,457,477,515,552,566,16.9
6,Home Health Care (Millions of Dollars),State,1,New England,Vermont,7,8,7,8,9,10,12,13,18,23,30,35,44,53,59,68,74,79,80,79,79,86,93,103,114,122,123,135,143,146,152,165,173,182,193,10.4
6,Home Health Care (Millions of Dollars),State,5,Southeast,Virginia,33,46,56,69,95,109,113,109,127,152,196,234,286,339,463,508,561,589,559,536,504,535,564,623,667,722,766,843,930,1001,1098,1167,1232,1249,1261,11.3
6,Home Health Care (Millions of Dollars),State,8,Far West,Washington,46,57,71,77,89,91,99,99,127,156,179,234,272,344,389,446,442,416,469,473,408,408,387,440,566,620,690,791,911,942,978,1036,1154,1190,1313,10.4
6,Home Health Care (Millions of Dollars),State,5,Southeast,West Virginia,9,11,13,16,19,21,23,26,35,43,59,81,113,156,179,236,265,250,197,194,174,179,179,201,219,236,242,266,306,336,373,420,478,486,498,12.6
6,Home Health Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,35,45,52,66,88,115,140,149,172,199,223,230,268,283,325,417,440,464,443,415,397,446,465,522,615,710,791,897,938,1054,1105,1145,1176,1271,1304,11.3
6,Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,3,4,6,7,9,8,6,7,6,7,9,9,11,17,23,26,32,33,29,24,21,23,26,29,31,33,31,30,30,35,37,36,37,37,40,7.7
7,Prescription Drugs (Millions of Dollars),United States,0,United States,,12049,13398,15029,17323,19617,21795,24290,26888,30646,34757,40290,44381,46972,49551,53019,59766,68084,77636,88496,104564,121028,139000,157915,176659,192827,205143,224078,235630,241424,252665,252982,258676,259089,265089,297872,9.9
7,Prescription Drugs (Millions of Dollars),Region,1,New England,,624,701,792,916,1044,1167,1307,1457,1663,1884,2170,2364,2474,2570,2546,3235,3660,4162,4887,5825,6785,7769,8981,10039,11106,12546,12902,13378,13687,14181,13931,14171,14292,15078,16720,10.2
7,Prescription Drugs (Millions of Dollars),Region,2,Mideast,,2098,2316,2579,3022,3478,3922,4443,5001,5745,6551,7627,8443,8978,9428,10008,11669,13407,15287,17478,20211,23341,26754,30596,34638,37996,40930,42679,44199,45437,48297,48526,49524,48251,50984,57380,10.2
7,Prescription Drugs (Millions of Dollars),Region,3,Great Lakes,,2217,2451,2727,3128,3540,3929,4375,4850,5498,6204,7154,7855,8284,8860,9545,10694,12186,13540,15076,17680,20087,22988,25908,28263,30376,30480,33207,34140,34452,36062,36136,37113,36732,37414,41257,9
7,Prescription Drugs (Millions of Dollars),Region,4,Plains,,890,977,1079,1234,1389,1530,1687,1851,2115,2399,2782,3066,3251,3402,3631,3983,4498,5095,5921,7114,8210,9502,10796,12018,12951,13843,15356,15917,16023,16505,17022,17776,18189,18386,20352,9.6
7,Prescription Drugs (Millions of Dollars),Region,5,Southeast,,3008,3323,3695,4284,4886,5466,6129,6826,7756,8770,10144,11162,11798,12546,13885,15771,18118,20967,23865,28524,33520,38144,43023,48116,53572,56803,61831,64587,66643,70485,70688,71930,72723,73028,81746,10.2
7,Prescription Drugs (Millions of Dollars),Region,6,Southwest,,1197,1339,1527,1758,1967,2160,2380,2579,2919,3302,3827,4232,4505,4747,5065,5615,6375,7120,8158,9805,11502,13123,14270,15954,17218,18708,22102,24631,25404,26558,26773,27595,28397,28511,33326,10.3
7,Prescription Drugs (Millions of Dollars),Region,7,Rocky Mountains,,283,317,358,415,470,519,574,627,711,806,937,1047,1130,1330,1386,1484,1733,2010,2251,2636,2980,3417,3883,4260,4489,4810,5498,5868,5798,5721,5487,5563,5658,5645,6479,9.6
7,Prescription Drugs (Millions of Dollars),Region,8,Far West,,1731,1975,2271,2565,2844,3101,3396,3697,4238,4841,5650,6211,6552,6669,6953,7316,8106,9456,10861,12768,14603,17304,20457,23370,25119,27023,30503,32908,33979,34855,34419,35004,34847,36044,40612,9.7
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Alabama,235,257,282,325,370,413,461,513,579,650,747,820,865,940,1021,1090,1254,1493,1646,1902,2182,2479,2878,3225,3636,3813,4299,4517,4758,5127,5178,5143,5352,5394,5994,10
7,Prescription Drugs (Millions of Dollars),State,8,Far West,Alaska,16,18,22,27,31,35,38,41,47,54,64,72,79,82,92,87,111,138,160,192,220,248,287,336,351,379,422,450,438,416,398,393,383,345,383,9.8
7,Prescription Drugs (Millions of Dollars),State,6,Southwest,Arizona,123,139,158,188,221,255,296,342,396,455,529,591,636,717,761,858,971,1035,1280,1583,1806,2022,2196,2514,2788,3102,3651,3970,4074,3925,3852,3938,3848,3664,4291,11
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Arkansas,153,164,178,200,222,240,260,280,310,342,386,416,431,448,500,559,666,747,839,972,1067,1224,1446,1590,1717,1874,2130,2330,2411,2580,2597,2597,2519,2540,2901,9.1
7,Prescription Drugs (Millions of Dollars),State,8,Far West,California,1295,1481,1711,1929,2133,2321,2537,2754,3145,3578,4149,4524,4735,4754,4878,5083,5535,6442,7380,8722,10006,11968,14329,16627,17859,19171,21481,23246,24131,24836,24695,25139,24979,26067,29270,9.6
7,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Colorado,127,142,162,186,208,228,249,271,307,348,405,452,489,638,657,689,785,900,1026,1256,1402,1560,1677,1815,1936,2067,2383,2596,2491,2404,2236,2255,2336,2318,2746,9.5
7,Prescription Drugs (Millions of Dollars),State,1,New England,Connecticut,173,194,218,252,286,319,356,395,453,514,595,653,686,710,753,915,1021,1133,1320,1561,1779,2056,2343,2710,3003,3721,3756,4000,4050,4235,4116,4147,4139,4277,4706,10.2
7,Prescription Drugs (Millions of Dollars),State,2,Mideast,Delaware,25,28,32,38,44,50,58,66,79,94,114,132,145,152,165,183,216,260,311,380,444,493,577,628,698,735,856,908,967,977,983,1021,1020,1090,1256,12.2
7,Prescription Drugs (Millions of Dollars),State,2,Mideast,District of Columbia,32,34,37,42,47,52,57,63,70,77,86,92,96,99,83,124,138,142,151,174,197,221,242,288,334,352,405,458,490,560,563,567,572,593,693,9.5
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Florida,535,608,691,812,938,1063,1208,1363,1571,1804,2122,2353,2495,2673,3102,3661,4383,5075,6081,7500,8918,9595,10059,11149,12634,13471,14843,15245,15884,16904,17237,17519,17543,17120,20064,11.2
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Georgia,294,326,364,424,487,551,624,702,809,926,1082,1205,1293,1400,1553,1701,1947,2264,2497,2977,3458,3833,4452,5038,5703,5997,6590,6869,7083,7401,7284,7416,7484,7648,8553,10.4
7,Prescription Drugs (Millions of Dollars),State,8,Far West,Hawaii,47,53,62,73,84,95,107,121,136,152,174,190,199,224,230,237,254,295,329,376,399,472,551,638,787,867,920,1012,1085,1149,1107,1102,1133,1174,1380,10.5
7,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Idaho,44,48,53,61,69,76,83,90,101,115,134,149,159,175,183,196,236,280,316,358,413,481,594,674,718,765,843,882,907,931,938,965,952,962,1083,9.9
7,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Illinois,561,615,678,792,911,1027,1160,1303,1450,1609,1825,1974,2053,2189,2450,2769,3188,3540,3940,4720,5308,6027,6535,7097,7744,8013,8769,9137,9435,10083,10249,10450,10256,10148,11023,9.2
7,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Indiana,305,334,368,419,471,518,571,628,728,841,992,1114,1200,1283,1370,1579,1736,1886,2076,2512,2902,3346,3830,4205,4391,4458,4796,4880,4873,5084,5147,5320,5491,5704,6292,9.3
7,Prescription Drugs (Millions of Dollars),State,4,Plains,Iowa,156,170,187,213,238,260,283,308,352,399,463,511,542,556,577,603,691,770,887,1040,1165,1358,1582,1817,1946,2142,2448,2522,2479,2527,2553,2693,2748,2726,3066,9.2
7,Prescription Drugs (Millions of Dollars),State,4,Plains,Kansas,127,140,156,179,202,222,246,271,316,365,430,482,523,543,552,580,661,754,869,1038,1201,1390,1599,1706,1791,1865,2006,2078,2107,2170,2229,2395,2592,2538,2761,9.5
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Kentucky,224,248,277,320,361,400,444,489,546,608,693,751,785,827,878,962,1092,1259,1477,1794,2139,2524,2945,3111,3330,3333,3536,3669,3682,3886,3928,4109,4049,4048,4492,9.2
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Louisiana,254,287,328,373,413,449,487,519,577,641,728,795,835,888,979,1091,1217,1393,1545,1830,2129,2385,2638,2952,3212,3521,3829,4145,4361,4730,4789,4835,4860,4688,5014,9.2
7,Prescription Drugs (Millions of Dollars),State,1,New England,Maine,51,57,63,73,84,95,107,120,138,157,183,200,209,211,228,262,310,378,435,506,583,658,778,889,960,1005,1142,1192,1194,1190,1138,1139,1106,1175,1315,10
7,Prescription Drugs (Millions of Dollars),State,2,Mideast,Maryland,225,253,285,328,374,417,469,524,604,690,803,885,935,1002,1095,1166,1340,1586,1771,1990,2316,2837,3402,3727,3873,4153,4793,4980,4970,5207,5204,5202,5181,5414,5916,10.1
7,Prescription Drugs (Millions of Dollars),State,1,New England,Massachusetts,290,327,372,426,481,533,590,649,737,830,950,1029,1073,1125,1063,1412,1591,1826,2158,2564,3022,3467,4065,4415,4953,5234,5406,5548,5739,5941,5902,6067,6160,6540,7372,10
7,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Michigan,527,591,664,760,860,958,1073,1194,1361,1544,1791,1976,2091,2222,2279,2522,2881,3157,3458,3960,4465,5116,5785,6406,7038,6572,7268,7466,7484,7755,7684,7858,7720,7944,8902,8.7
7,Prescription Drugs (Millions of Dollars),State,4,Plains,Minnesota,191,210,232,266,299,331,367,404,462,523,605,663,699,759,857,976,1138,1315,1518,1778,2052,2346,2633,2908,3141,3329,3713,3875,3865,3911,3949,3977,3935,4083,4404,9.7
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Mississippi,142,156,173,198,223,246,271,296,336,379,439,484,514,527,579,612,693,804,912,1086,1266,1429,1620,1799,2014,2188,2362,2539,2496,2621,2558,2598,2704,2592,2879,9.3
7,Prescription Drugs (Millions of Dollars),State,4,Plains,Missouri,274,302,335,382,428,470,518,568,644,726,837,917,965,997,1045,1169,1258,1415,1669,2105,2473,2873,3287,3723,4001,4273,4702,4809,4922,5169,5434,5790,5914,5880,6656,9.8
7,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Montana,31,33,37,43,49,55,61,67,77,90,106,121,133,144,145,154,186,215,238,276,316,343,374,421,434,476,560,608,617,635,630,625,630,654,711,9.7
7,Prescription Drugs (Millions of Dollars),State,4,Plains,Nebraska,80,86,94,109,125,139,155,172,197,224,260,288,307,325,348,376,437,499,584,697,801,911,970,1073,1213,1280,1408,1477,1481,1553,1634,1684,1749,1836,2009,9.9
7,Prescription Drugs (Millions of Dollars),State,8,Far West,Nevada,36,42,49,56,62,68,75,83,101,124,158,188,211,242,263,296,348,425,493,601,719,856,1016,1142,1246,1351,1605,1715,1763,1767,1715,1750,1734,1691,1997,12.5
7,Prescription Drugs (Millions of Dollars),State,1,New England,New Hampshire,39,43,48,57,67,78,92,108,127,149,175,193,207,212,210,249,278,315,371,453,526,594,659,750,815,994,1020,1047,1070,1123,1110,1142,1171,1262,1351,11
7,Prescription Drugs (Millions of Dollars),State,2,Mideast,New Jersey,380,424,476,560,649,738,841,952,1084,1222,1411,1547,1631,1737,1893,2221,2524,2875,3373,4005,4657,5273,5808,6593,7146,8320,8470,8575,8762,9290,8953,8901,8773,9013,10293,10.2
7,Prescription Drugs (Millions of Dollars),State,6,Southwest,New Mexico,52,58,65,78,90,103,117,132,151,172,200,223,240,247,268,280,308,322,368,449,530,587,643,712,798,841,943,1010,980,1027,1055,1082,1094,1043,1193,9.7
7,Prescription Drugs (Millions of Dollars),State,2,Mideast,New York,820,899,996,1174,1357,1537,1745,1967,2253,2563,2974,3283,3484,3663,3952,4630,5431,6143,6952,8125,9538,10885,12560,14444,16165,16956,17279,17950,18683,20084,20543,21286,20135,21529,24373,10.5
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,North Carolina,339,362,389,451,517,581,651,727,834,952,1110,1231,1310,1385,1521,1727,1967,2292,2570,3117,3817,4618,5235,5959,6544,6917,7471,7735,8117,8623,8668,8895,9156,9628,10680,10.7
7,Prescription Drugs (Millions of Dollars),State,4,Plains,North Dakota,31,35,39,46,52,57,62,67,75,83,94,101,106,112,126,138,155,165,195,233,276,331,380,418,466,510,591,643,655,655,684,662,634,677,745,9.8
7,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Ohio,606,674,755,852,946,1031,1125,1224,1382,1551,1776,1937,2029,2175,2358,2631,3002,3408,3797,4374,4977,5717,6774,7362,7763,7811,8311,8420,8268,8463,8371,8684,8561,8688,9586,8.5
7,Prescription Drugs (Millions of Dollars),State,6,Southwest,Oklahoma,175,197,228,260,285,305,327,345,391,444,516,575,619,621,669,739,835,915,1024,1244,1438,1646,1817,1970,2215,2326,2681,2896,3042,3257,3331,3403,3564,3519,3887,9.5
7,Prescription Drugs (Millions of Dollars),State,8,Far West,Oregon,125,140,155,168,181,190,201,212,248,290,348,395,430,437,477,524,627,731,839,953,1088,1234,1438,1544,1609,1762,2055,2244,2301,2368,2348,2428,2448,2554,2944,9.7
7,Prescription Drugs (Millions of Dollars),State,2,Mideast,Pennsylvania,615,678,754,879,1007,1128,1273,1429,1655,1905,2239,2504,2687,2774,2821,3345,3758,4281,4921,5538,6189,7046,8008,8960,9779,10414,10877,11328,11567,12181,12279,12547,12570,13345,14849,9.8
7,Prescription Drugs (Millions of Dollars),State,1,New England,Rhode Island,48,56,65,75,87,98,112,126,142,158,180,195,201,215,195,280,327,355,420,518,618,709,802,907,979,1125,1098,1113,1131,1173,1142,1135,1152,1177,1330,10.2
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,South Carolina,153,165,178,209,242,273,311,351,400,455,527,584,617,654,727,825,962,1136,1269,1532,1811,2118,2441,2764,2990,3405,3653,3792,3862,4089,4169,4241,4369,4547,4988,10.8
7,Prescription Drugs (Millions of Dollars),State,4,Plains,South Dakota,30,33,36,41,46,51,56,61,70,80,92,103,110,110,126,141,159,177,198,224,244,293,345,373,393,444,488,514,514,521,538,576,617,645,711,9.7
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Tennessee,288,318,354,406,460,510,567,629,718,814,943,1042,1107,1177,1257,1438,1611,1864,2071,2462,2869,3452,4066,4776,5295,5381,5549,5839,5957,6187,6068,6135,6235,6096,6796,9.7
7,Prescription Drugs (Millions of Dollars),State,6,Southwest,Texas,847,945,1076,1232,1371,1497,1640,1760,1982,2232,2581,2843,3010,3162,3367,3738,4260,4847,5485,6529,7727,8868,9613,10759,11417,12439,14827,16756,17308,18350,18536,19171,19891,20285,23954,10.3
7,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Utah,60,68,78,93,107,120,135,151,172,195,227,253,272,291,318,356,420,489,530,593,676,836,1012,1104,1133,1212,1357,1397,1413,1390,1351,1402,1440,1408,1613,10.2
7,Prescription Drugs (Millions of Dollars),State,1,New England,Vermont,22,24,28,33,38,44,51,58,66,75,87,94,98,98,98,116,133,155,182,223,258,284,335,369,396,468,479,477,502,519,523,542,564,647,645,10.5
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,Virginia,275,306,342,404,469,533,609,695,784,876,1000,1080,1125,1169,1276,1549,1722,1949,2208,2521,2956,3427,4022,4369,4969,5292,5732,5950,6074,6343,6246,6441,6508,6799,7175,10.1
7,Prescription Drugs (Millions of Dollars),State,8,Far West,Washington,212,240,272,312,353,393,438,487,561,643,758,841,898,930,1013,1089,1232,1425,1660,1924,2172,2525,2836,3083,3268,3492,4020,4241,4261,4318,4155,4191,4170,4213,4638,9.5
7,Prescription Drugs (Millions of Dollars),State,5,Southeast,West Virginia,115,126,137,162,186,208,234,261,291,323,368,402,422,459,491,556,603,691,748,833,909,1060,1221,1384,1528,1611,1836,1959,1957,1993,1967,2001,1944,1928,2211,9.1
7,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Wisconsin,218,238,262,305,351,395,446,502,577,659,770,854,910,991,1088,1192,1379,1549,1804,2114,2435,2782,2985,3193,3440,3627,4065,4237,4392,4677,4685,4800,4704,4930,5454,9.9
7,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Wyoming,22,25,28,33,37,41,45,49,53,59,66,73,77,82,83,88,106,126,141,153,172,197,225,246,268,289,354,384,370,361,334,315,301,302,326,8.3
8,Other Non-durable Medical Products (Millions of Dollars),United States,0,United States,,9801,11296,12581,13755,14976,15955,17063,18265,19376,20819,22446,23247,23213,23742,24310,25100,26004,27581,28574,30624,31568,32250,33292,36199,38088,40805,43733,47752,49472,50328,51246,52825,53733,55672,56912,5.3
8,Other Non-durable Medical Products (Millions of Dollars),Region,1,New England,,479,539,597,664,739,799,876,968,1057,1137,1197,1227,1224,1240,1255,1288,1322,1398,1412,1490,1531,1533,1534,1639,1699,1775,1883,2030,2088,2150,2192,2241,2272,2335,2397,4.9
8,Other Non-durable Medical Products (Millions of Dollars),Region,2,Mideast,,1707,1963,2216,2436,2655,2842,3071,3330,3546,3776,4024,4068,3990,4088,4174,4341,4518,4825,4994,5410,5637,5804,6057,6508,6770,7117,7554,8237,8417,8603,8683,8788,8759,9044,9255,5.1
8,Other Non-durable Medical Products (Millions of Dollars),Region,3,Great Lakes,,1695,1881,2025,2182,2376,2512,2674,2839,2956,3133,3324,3371,3347,3495,3681,3857,4049,4352,4452,4705,4759,4772,4875,5285,5507,5804,6149,6678,6947,7142,7307,7615,7765,8093,8253,4.8
8,Other Non-durable Medical Products (Millions of Dollars),Region,4,Plains,,645,747,831,884,963,1003,1053,1111,1155,1243,1345,1403,1417,1432,1487,1517,1590,1665,1767,1934,2041,2142,2286,2465,2537,2622,2734,2962,3097,3120,3126,3211,3223,3350,3397,5
8,Other Non-durable Medical Products (Millions of Dollars),Region,5,Southeast,,2186,2506,2755,3058,3365,3623,3913,4232,4509,4873,5248,5484,5497,5623,5738,5897,6042,6336,6674,7238,7512,7826,8252,9018,9605,10422,11193,12207,12488,12716,12949,13233,13337,13755,14023,5.6
